title,start_time,end_time,description,exercise_title,superset_id,exercise_notes,set_index,set_type,weight_kg,reps,distance_km,duration_seconds,rpe
Morning workout ☀️,"11 Aug 2025, 11:58","11 Aug 2025, 12:36",,EZ Bar Biceps Curl,,,2,normal,40,10,,,
Morning workout ☀️,"11 Aug 2025, 11:58","11 Aug 2025, 12:36",,Chest Press (Machine),,,0,normal,90,10,,,
Morning workout ☀️,"11 Aug 2025, 11:58","11 Aug 2025, 12:36",,Chest Press (Machine),,,1,normal,90,10,,,
Morning workout ☀️,"11 Aug 2025, 11:58","11 Aug 2025, 12:36",,Chest Press (Machine),,,2,normal,60,10,,,
Morning workout ☀️,"11 Aug 2025, 11:58","11 Aug 2025, 12:36",,Triceps Pushdown,,,0,normal,30,10,,,
Morning workout ☀️,"11 Aug 2025, 11:58","11 Aug 2025, 12:36",,Triceps Pushdown,,,1,normal,30,10,,,
Morning workout ☀️,"11 Aug 2025, 11:58","11 Aug 2025, 12:36",,Triceps Pushdown,,,2,normal,30,10,,,
Morning workout ☀️,"11 Aug 2025, 11:58","11 Aug 2025, 12:36",,Pull Up,,,0,normal,0,6,,,
Morning workout ☀️,"11 Aug 2025, 11:58","11 Aug 2025, 12:36",,Pull Up,,,1,normal,0,4,,,
Morning workout ☀️,"11 Aug 2025, 11:58","11 Aug 2025, 12:36",,Pull Up,,,2,normal,0,4,,,
Morning workout ☀️,"11 Aug 2025, 11:58","11 Aug 2025, 12:36",,Back Extension (Weighted Hyperextension),,,0,normal,0,12,,,
Morning workout ☀️,"11 Aug 2025, 11:58","11 Aug 2025, 12:36",,Back Extension (Weighted Hyperextension),,,1,normal,0,12,,,
Morning workout ☀️,"11 Aug 2025, 11:58","11 Aug 2025, 12:36",,Back Extension (Weighted Hyperextension),,,2,normal,0,12,,,
Morning workout ☀️,"11 Aug 2025, 11:58","11 Aug 2025, 12:36",,Leg Press Horizontal (Machine),,,0,normal,140,10,,,
Morning workout ☀️,"11 Aug 2025, 11:58","11 Aug 2025, 12:36",,Leg Press Horizontal (Machine),,,1,normal,140,10,,,
Full Body 1,"29 Jul 2025, 18:40","29 Jul 2025, 19:10",,Bench Press (Barbell),,,0,normal,100,12,,,
Full Body 1,"29 Jul 2025, 18:40","29 Jul 2025, 19:10",,Bench Press (Barbell),,,1,normal,100,12,,,
Full Body 1,"29 Jul 2025, 18:40","29 Jul 2025, 19:10",,Bench Press (Barbell),,,2,normal,100,12,,,
Full Body 1,"29 Jul 2025, 18:40","29 Jul 2025, 19:10",,Bench Press (Barbell),,,3,warmup,40,12,,,
Full Body 1,"29 Jul 2025, 18:40","29 Jul 2025, 19:10",,Chest Press (Machine),,,0,normal,140,8,,,
Full Body 1,"29 Jul 2025, 18:40","29 Jul 2025, 19:10",,Chest Press (Machine),,,1,normal,140,7,,,
Full Body 1,"29 Jul 2025, 18:40","29 Jul 2025, 19:10",,Chest Press (Machine),,,2,normal,80,15,,,
Full Body 1,"29 Jul 2025, 18:40","29 Jul 2025, 19:10",,Pull Up,,,0,normal,0,6,,,
Full Body 1,"29 Jul 2025, 18:40","29 Jul 2025, 19:10",,Pull Up,,,1,normal,0,4,,,
Full Body 1,"29 Jul 2025, 18:40","29 Jul 2025, 19:10",,Pull Up,,,2,normal,0,4,,,
"Hombros, core","13 Jan 2023, 17:11","13 Jan 2023, 17:39",,Front Raise (Dumbbell),,,1,normal,16,13,,,
"Hombros, core","13 Jan 2023, 17:11","13 Jan 2023, 17:39",,Front Raise (Dumbbell),,,2,normal,16,13,,,
"Hombros, core","6 Jan 2023, 19:26","6 Jan 2023, 19:55",,Front Raise (Dumbbell),,,0,normal,16,12,,,
Full Body 1,"29 Jul 2025, 18:40","29 Jul 2025, 19:10",,EZ Bar Biceps Curl,,,0,normal,40,12,,,
Full Body 1,"29 Jul 2025, 18:40","29 Jul 2025, 19:10",,EZ Bar Biceps Curl,,,1,normal,40,8,,,
Full Body 1,"29 Jul 2025, 18:40","29 Jul 2025, 19:10",,EZ Bar Biceps Curl,,,2,normal,40,8,,,
Full Body 1,"29 Jul 2025, 18:40","29 Jul 2025, 19:10",,Chest Dip,,,0,normal,0,15,,,
Full Body 1,"29 Jul 2025, 18:40","29 Jul 2025, 19:10",,Chest Dip,,,1,normal,0,12,,,
Full Body 1,"29 Jul 2025, 18:40","29 Jul 2025, 19:10",,Chest Dip,,,2,normal,0,6,,,
Full Body 1,"15 Jul 2025, 19:16","15 Jul 2025, 20:01",,Chest Dip,,,0,normal,0,15,,,
Full Body 1,"15 Jul 2025, 19:16","15 Jul 2025, 20:01",,Chest Dip,,,1,normal,0,10,,,
Full Body 1,"15 Jul 2025, 19:16","15 Jul 2025, 20:01",,Chest Dip,,,2,normal,0,11,,,
Full Body 1,"15 Jul 2025, 19:16","15 Jul 2025, 20:01",,Bench Press (Smith Machine),,,0,normal,80,10,,,
Full Body 1,"15 Jul 2025, 19:16","15 Jul 2025, 20:01",,Bench Press (Smith Machine),,,1,normal,80,9,,,
Full Body 1,"15 Jul 2025, 19:16","15 Jul 2025, 20:01",,Bench Press (Smith Machine),,,2,normal,80,6,,,
Full Body 1,"15 Jul 2025, 19:16","15 Jul 2025, 20:01",,Bench Press (Smith Machine),,,3,warmup,80,10,,,
Full Body 1,"15 Jul 2025, 19:16","15 Jul 2025, 20:01",,Squat (Barbell),,,0,normal,80,10,,,
Full Body 1,"15 Jul 2025, 19:16","15 Jul 2025, 20:01",,Squat (Barbell),,,1,normal,80,10,,,
Full Body 1,"15 Jul 2025, 19:16","15 Jul 2025, 20:01",,Squat (Barbell),,,2,normal,80,10,,,
Full Body 1,"15 Jul 2025, 19:16","15 Jul 2025, 20:01",,Bent Over Row (Barbell),,,0,normal,100,8,,,
Full Body 1,"15 Jul 2025, 19:16","15 Jul 2025, 20:01",,Bent Over Row (Barbell),,,1,normal,100,8,,,
Full Body 1,"15 Jul 2025, 19:16","15 Jul 2025, 20:01",,Bent Over Row (Barbell),,,2,normal,100,7,,,
Full Body 1,"15 Jul 2025, 19:16","15 Jul 2025, 20:01",,Bent Over Row (Barbell),,,3,warmup,40,12,,,
"Hombros, core","6 Jan 2023, 19:26","6 Jan 2023, 19:55",,Front Raise (Dumbbell),,,1,normal,16,12,,,
"Hombros, core","6 Jan 2023, 19:26","6 Jan 2023, 19:55",,Front Raise (Dumbbell),,,2,normal,16,12,,,
"Hombros, core","30 Dec 2022, 17:43","30 Dec 2022, 18:17",,Front Raise (Dumbbell),,,0,normal,12,12,,,
"Hombros, core","30 Dec 2022, 17:43","30 Dec 2022, 18:17",,Front Raise (Dumbbell),,,1,normal,12,12,,,
Full Body 1,"15 Jul 2025, 19:16","15 Jul 2025, 20:01",,EZ Bar Biceps Curl,,,0,normal,40,10,,,
Full Body 1,"15 Jul 2025, 19:16","15 Jul 2025, 20:01",,EZ Bar Biceps Curl,,,1,normal,40,10,,,
Full Body 1,"15 Jul 2025, 19:16","15 Jul 2025, 20:01",,EZ Bar Biceps Curl,,,2,normal,40,10,,,
Day 1 - Back & Biceps,"11 Jul 2025, 18:33","11 Jul 2025, 19:19",,Pull Up,,,0,normal,0,6,,,
Day 1 - Back & Biceps,"11 Jul 2025, 18:33","11 Jul 2025, 19:19",,Pull Up,,,1,normal,0,5,,,
Day 1 - Back & Biceps,"11 Jul 2025, 18:33","11 Jul 2025, 19:19",,Back Extension (Weighted Hyperextension),,,0,normal,20,12,,,
Day 1 - Back & Biceps,"11 Jul 2025, 18:33","11 Jul 2025, 19:19",,Back Extension (Weighted Hyperextension),,,1,normal,20,12,,,
Day 1 - Back & Biceps,"11 Jul 2025, 18:33","11 Jul 2025, 19:19",,Back Extension (Weighted Hyperextension),,,2,normal,20,12,,,
Day 1 - Back & Biceps,"11 Jul 2025, 18:33","11 Jul 2025, 19:19",,Bent Over Row (Barbell),,,0,normal,120,7,,,
Day 1 - Back & Biceps,"11 Jul 2025, 18:33","11 Jul 2025, 19:19",,Bent Over Row (Barbell),,,1,normal,120,7,,,
Day 1 - Back & Biceps,"11 Jul 2025, 18:33","11 Jul 2025, 19:19",,Bent Over Row (Barbell),,,2,normal,120,8,,,
"Hombros, core","30 Dec 2022, 17:43","30 Dec 2022, 18:17",,Front Raise (Dumbbell),,,2,normal,12,12,,,
"Hombros, core","23 Dec 2022, 12:04","23 Dec 2022, 12:36",,Front Raise (Dumbbell),,,0,normal,20,8,,,
"Hombros, core","23 Dec 2022, 12:04","23 Dec 2022, 12:36",,Front Raise (Dumbbell),,,1,normal,20,8,,,
Day 1 - Back & Biceps,"11 Jul 2025, 18:33","11 Jul 2025, 19:19",,EZ Bar Biceps Curl,,,0,normal,30,14,,,
Day 1 - Back & Biceps,"11 Jul 2025, 18:33","11 Jul 2025, 19:19",,EZ Bar Biceps Curl,,,1,normal,30,13,,,
Day 1 - Back & Biceps,"11 Jul 2025, 18:33","11 Jul 2025, 19:19",,EZ Bar Biceps Curl,,,2,normal,30,12,,,
"Hombros, core","23 Dec 2022, 12:04","23 Dec 2022, 12:36",,Front Raise (Dumbbell),,,2,normal,20,10,,,
"Hombros, core","4 Dec 2022, 16:26","4 Dec 2022, 16:52",,Front Raise (Dumbbell),,,0,normal,16,12,,,
"Hombros, core","4 Dec 2022, 16:26","4 Dec 2022, 16:52",,Front Raise (Dumbbell),,,1,normal,16,12,,,
Day 1 - Back & Biceps,"11 Jul 2025, 18:33","11 Jul 2025, 19:19",,Lat Pulldown (Cable),,,0,warmup,40,12,,,
Day 1 - Back & Biceps,"11 Jul 2025, 18:33","11 Jul 2025, 19:19",,Lat Pulldown (Cable),,,1,normal,90,10,,,
Day 1 - Back & Biceps,"11 Jul 2025, 18:33","11 Jul 2025, 19:19",,Lat Pulldown (Cable),,,2,normal,90,10,,,
Day 1 - Back & Biceps,"11 Jul 2025, 18:33","11 Jul 2025, 19:19",,Lat Pulldown (Cable),,,3,normal,90,7,,,
1. Chest Shoulders and Triceps,"8 Jul 2025, 19:08","8 Jul 2025, 19:59",,Chest Dip,,,0,normal,0,11,,,
1. Chest Shoulders and Triceps,"8 Jul 2025, 19:08","8 Jul 2025, 19:59",,Chest Dip,,,1,normal,0,11,,,
1. Chest Shoulders and Triceps,"8 Jul 2025, 19:08","8 Jul 2025, 19:59",,Chest Dip,,,2,normal,0,12,,,
1. Chest Shoulders and Triceps,"8 Jul 2025, 19:08","8 Jul 2025, 19:59",,Bench Press (Barbell),,,0,warmup,40,12,,,
1. Chest Shoulders and Triceps,"8 Jul 2025, 19:08","8 Jul 2025, 19:59",,Bench Press (Barbell),,,1,normal,100,10,,,
1. Chest Shoulders and Triceps,"8 Jul 2025, 19:08","8 Jul 2025, 19:59",,Bench Press (Barbell),,,2,normal,100,10,,,
1. Chest Shoulders and Triceps,"8 Jul 2025, 19:08","8 Jul 2025, 19:59",,Bench Press (Barbell),,,3,normal,100,10,,,
1. Chest Shoulders and Triceps,"8 Jul 2025, 19:08","8 Jul 2025, 19:59",,Incline Bench Press (Smith Machine),,,0,warmup,60,10,,,
1. Chest Shoulders and Triceps,"8 Jul 2025, 19:08","8 Jul 2025, 19:59",,Incline Bench Press (Smith Machine),,,1,normal,80,9,,,
1. Chest Shoulders and Triceps,"8 Jul 2025, 19:08","8 Jul 2025, 19:59",,Incline Bench Press (Smith Machine),,,2,normal,80,7,,,
1. Chest Shoulders and Triceps,"8 Jul 2025, 19:08","8 Jul 2025, 19:59",,Incline Bench Press (Smith Machine),,,3,normal,60,7,,,
1. Chest Shoulders and Triceps,"8 Jul 2025, 19:08","8 Jul 2025, 19:59",,Chest Fly (Machine),,,0,warmup,40,10,,,
1. Chest Shoulders and Triceps,"8 Jul 2025, 19:08","8 Jul 2025, 19:59",,Chest Fly (Machine),,,1,normal,90,10,,,
1. Chest Shoulders and Triceps,"8 Jul 2025, 19:08","8 Jul 2025, 19:59",,Chest Fly (Machine),,,2,normal,90,10,,,
1. Chest Shoulders and Triceps,"8 Jul 2025, 19:08","8 Jul 2025, 19:59",,Chest Fly (Machine),,,3,normal,90,10,,,
"Hombros, core","4 Dec 2022, 16:26","4 Dec 2022, 16:52",,Front Raise (Dumbbell),,,2,normal,12,15,,,
"Hombros, core","26 Nov 2022, 11:56","26 Nov 2022, 12:24",,Front Raise (Dumbbell),,,0,normal,16,10,,,
"Hombros, core","26 Nov 2022, 11:56","26 Nov 2022, 12:24",,Front Raise (Dumbbell),,,1,normal,16,10,,,
"Hombros, core","26 Nov 2022, 11:56","26 Nov 2022, 12:24",,Front Raise (Dumbbell),,,2,normal,16,10,,,
"Hombros, core, piernas","19 Nov 2022, 16:20","19 Nov 2022, 16:58",,Front Raise (Dumbbell),,,0,normal,14,10,,,
"Hombros, core, piernas","19 Nov 2022, 16:20","19 Nov 2022, 16:58",,Front Raise (Dumbbell),,,1,normal,14,10,,,
"Hombros, core, piernas","19 Nov 2022, 16:20","19 Nov 2022, 16:58",,Front Raise (Dumbbell),,,2,normal,14,10,,,
"Hombros, core, piernas","5 Nov 2022, 17:30","5 Nov 2022, 18:02",,Front Raise (Dumbbell),,,0,normal,12,12,,,
1. Chest Shoulders and Triceps,"8 Jul 2025, 19:08","8 Jul 2025, 19:59",,Triceps Rope Pushdown,,,0,normal,80,10,,,
1. Chest Shoulders and Triceps,"8 Jul 2025, 19:08","8 Jul 2025, 19:59",,Triceps Rope Pushdown,,,1,normal,80,10,,,
1. Chest Shoulders and Triceps,"8 Jul 2025, 19:08","8 Jul 2025, 19:59",,Triceps Rope Pushdown,,,2,normal,40,20,,,
1. Chest Shoulders and Triceps,"8 Jul 2025, 19:08","8 Jul 2025, 19:59",,Triceps Rope Pushdown,,,3,warmup,40,13,,,
1. Chest Shoulders and Triceps,"8 Jul 2025, 19:08","8 Jul 2025, 19:59",,Behind the Back Bicep Wrist Curl (Barbell),,,0,normal,40,20,,,
1. Chest Shoulders and Triceps,"8 Jul 2025, 19:08","8 Jul 2025, 19:59",,Behind the Back Bicep Wrist Curl (Barbell),,,1,normal,40,20,,,
1. Chest Shoulders and Triceps,"8 Jul 2025, 19:08","8 Jul 2025, 19:59",,Behind the Back Bicep Wrist Curl (Barbell),,,2,normal,40,16,,,
"Day 4 - Quads, Hamstrings and Calves","3 Jul 2025, 18:08","3 Jul 2025, 18:54",,Leg Extension (Machine),,,0,warmup,60,10,,,
"Day 4 - Quads, Hamstrings and Calves","3 Jul 2025, 18:08","3 Jul 2025, 18:54",,Leg Extension (Machine),,,1,normal,100,12,,,
"Day 4 - Quads, Hamstrings and Calves","3 Jul 2025, 18:08","3 Jul 2025, 18:54",,Leg Extension (Machine),,,2,normal,120,10,,,
"Day 4 - Quads, Hamstrings and Calves","3 Jul 2025, 18:08","3 Jul 2025, 18:54",,Leg Extension (Machine),,,3,normal,120,12,,,
"Day 4 - Quads, Hamstrings and Calves","3 Jul 2025, 18:08","3 Jul 2025, 18:54",,Lying Leg Curl (Machine),,,0,warmup,60,10,,,
"Day 4 - Quads, Hamstrings and Calves","3 Jul 2025, 18:08","3 Jul 2025, 18:54",,Lying Leg Curl (Machine),,,1,normal,100,8,,,
"Day 4 - Quads, Hamstrings and Calves","3 Jul 2025, 18:08","3 Jul 2025, 18:54",,Lying Leg Curl (Machine),,,2,normal,100,8,,,
"Day 4 - Quads, Hamstrings and Calves","3 Jul 2025, 18:08","3 Jul 2025, 18:54",,Lying Leg Curl (Machine),,,3,normal,100,9,,,
"Day 4 - Quads, Hamstrings and Calves","3 Jul 2025, 18:08","3 Jul 2025, 18:54",,Leg Press (Machine),,,0,normal,160,10,,,
"Day 4 - Quads, Hamstrings and Calves","3 Jul 2025, 18:08","3 Jul 2025, 18:54",,Leg Press (Machine),,,1,normal,160,10,,,
"Day 4 - Quads, Hamstrings and Calves","3 Jul 2025, 18:08","3 Jul 2025, 18:54",,Leg Press (Machine),,,2,normal,160,10,,,
"Day 4 - Quads, Hamstrings and Calves","3 Jul 2025, 18:08","3 Jul 2025, 18:54",,Standing Calf Raise,,,0,normal,0,15,,,
"Day 4 - Quads, Hamstrings and Calves","3 Jul 2025, 18:08","3 Jul 2025, 18:54",,Standing Calf Raise,,,1,normal,0,12,,,
"Day 4 - Quads, Hamstrings and Calves","3 Jul 2025, 18:08","3 Jul 2025, 18:54",,Calf Press (Machine),,,0,normal,80,10,,,
"Day 4 - Quads, Hamstrings and Calves","3 Jul 2025, 18:08","3 Jul 2025, 18:54",,Calf Press (Machine),,,1,normal,80,10,,,
"Day 4 - Quads, Hamstrings and Calves","3 Jul 2025, 18:08","3 Jul 2025, 18:54",,Calf Press (Machine),,,2,normal,80,13,,,
"Hombros, core, piernas","5 Nov 2022, 17:30","5 Nov 2022, 18:02",,Front Raise (Dumbbell),,,1,normal,12,13,,,
"Hombros, core, piernas","5 Nov 2022, 17:30","5 Nov 2022, 18:02",,Front Raise (Dumbbell),,,2,normal,12,12,,,
"Hombros, core, piernas","28 Oct 2022, 16:50","28 Oct 2022, 17:23",,Front Raise (Dumbbell),,,0,normal,28,8,,,
"Day 4 - Quads, Hamstrings and Calves","3 Jul 2025, 18:08","3 Jul 2025, 18:54",,Squat (Machine),,,0,normal,60,10,,,
"Day 4 - Quads, Hamstrings and Calves","3 Jul 2025, 18:08","3 Jul 2025, 18:54",,Squat (Barbell),,,0,warmup,40,10,,,
"Day 4 - Quads, Hamstrings and Calves","3 Jul 2025, 18:08","3 Jul 2025, 18:54",,Squat (Barbell),,,1,normal,80,8,,,
"Day 4 - Quads, Hamstrings and Calves","3 Jul 2025, 18:08","3 Jul 2025, 18:54",,Squat (Barbell),,,2,normal,80,8,,,
"Day 4 - Quads, Hamstrings and Calves","3 Jul 2025, 18:08","3 Jul 2025, 18:54",,Squat (Barbell),,,3,normal,80,8,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Chest Dip,,,0,normal,0,10,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Chest Dip,,,1,normal,0,10,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Chest Dip,,,2,normal,0,12,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Leg Raise Parallel Bars,,,0,normal,0,15,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Leg Raise Parallel Bars,,,1,normal,0,12,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Leg Raise Parallel Bars,,,2,normal,0,10,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Bench Press (Barbell),,,0,normal,80,10,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Bench Press (Barbell),,,1,normal,80,10,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Bench Press (Barbell),,,2,normal,80,10,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Bench Press (Barbell),,,3,warmup,40,12,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Incline Bench Press (Smith Machine),,Matado,0,normal,80,7,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Incline Bench Press (Smith Machine),,Matado,1,normal,80,6,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Incline Bench Press (Smith Machine),,Matado,2,normal,60,8,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Chest Press (Machine),,,0,warmup,50,12,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Chest Press (Machine),,,1,normal,125,12,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Chest Press (Machine),,,2,normal,125,12,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Chest Press (Machine),,,3,normal,125,12,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Butterfly (Pec Deck),,,0,warmup,50,10,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Butterfly (Pec Deck),,,1,normal,70,10,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Butterfly (Pec Deck),,,2,normal,70,10,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Butterfly (Pec Deck),,,3,normal,70,10,,,
"Hombros, core, piernas","28 Oct 2022, 16:50","28 Oct 2022, 17:23",,Front Raise (Dumbbell),,,1,normal,28,7,,,
"Hombros, core, piernas","28 Oct 2022, 16:50","28 Oct 2022, 17:23",,Front Raise (Dumbbell),,,2,normal,28,8,,,
"Hombros, core, piernas","22 Oct 2022, 17:37","22 Oct 2022, 18:15",,Front Raise (Dumbbell),,Brazos separados al ejercitar,0,normal,24,8,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Plate Front Raise,,Can try 15 next,0,normal,20,10,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Plate Front Raise,,Can try 15 next,1,normal,20,10,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Plate Front Raise,,Can try 15 next,2,normal,20,13,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Rear Delt Reverse Fly (Machine),,,0,normal,60,8,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Rear Delt Reverse Fly (Machine),,,1,normal,60,8,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Rear Delt Reverse Fly (Machine),,,2,normal,60,10,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Overhead Press (Barbell),,,0,normal,40,8,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Overhead Press (Barbell),,,1,normal,40,8,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Triceps Extension (Barbell),,,0,normal,30,12,,,
"Hombros, core, piernas","22 Oct 2022, 17:37","22 Oct 2022, 18:15",,Front Raise (Dumbbell),,Brazos separados al ejercitar,1,normal,24,8,,,
"Hombros, core, piernas","22 Oct 2022, 17:37","22 Oct 2022, 18:15",,Front Raise (Dumbbell),,Brazos separados al ejercitar,2,normal,24,8,,,
Day 1 - Back & Biceps,"1 Jul 2025, 19:15","1 Jul 2025, 20:02",,Back Extension (Weighted Hyperextension),,,0,normal,0,12,,,
Day 1 - Back & Biceps,"1 Jul 2025, 19:15","1 Jul 2025, 20:02",,Back Extension (Weighted Hyperextension),,,1,normal,20,12,,,
Day 1 - Back & Biceps,"1 Jul 2025, 19:15","1 Jul 2025, 20:02",,Back Extension (Weighted Hyperextension),,,2,normal,20,12,,,
Day 1 - Back & Biceps,"1 Jul 2025, 19:15","1 Jul 2025, 20:02",,Back Extension (Weighted Hyperextension),,,3,normal,20,12,,,
Day 1 - Back & Biceps,"1 Jul 2025, 19:15","1 Jul 2025, 20:02",,Pull Up,,,0,normal,0,5,,,
Day 1 - Back & Biceps,"1 Jul 2025, 19:15","1 Jul 2025, 20:02",,Pull Up,,,1,normal,0,5,,,
Day 1 - Back & Biceps,"1 Jul 2025, 19:15","1 Jul 2025, 20:02",,Bent Over Row (Barbell),,,0,normal,120,5,,,
Day 1 - Back & Biceps,"1 Jul 2025, 19:15","1 Jul 2025, 20:02",,Bent Over Row (Barbell),,,1,normal,120,5,,,
Day 1 - Back & Biceps,"1 Jul 2025, 19:15","1 Jul 2025, 20:02",,Bent Over Row (Barbell),,,2,normal,120,5,,,
Day 1 - Back & Biceps,"1 Jul 2025, 19:15","1 Jul 2025, 20:02",,EZ Bar Biceps Curl,,,0,normal,30,11,,,
Day 1 - Back & Biceps,"1 Jul 2025, 19:15","1 Jul 2025, 20:02",,EZ Bar Biceps Curl,,,1,normal,30,11,,,
Day 1 - Back & Biceps,"1 Jul 2025, 19:15","1 Jul 2025, 20:02",,EZ Bar Biceps Curl,,,2,normal,2,11,,,
Hombros y core,"15 Oct 2022, 16:40","15 Oct 2022, 17:18",,Front Raise (Dumbbell),,,0,normal,20,8,,,
Hombros y core,"15 Oct 2022, 16:40","15 Oct 2022, 17:18",,Front Raise (Dumbbell),,,1,normal,20,8,,,
Hombros y core,"15 Oct 2022, 16:40","15 Oct 2022, 17:18",,Front Raise (Dumbbell),,,2,normal,20,8,,,
Day 1 - Back & Biceps,"1 Jul 2025, 19:15","1 Jul 2025, 20:02",,Drag Curl,,,0,normal,30,8,,,
Day 1 - Back & Biceps,"1 Jul 2025, 19:15","1 Jul 2025, 20:02",,Drag Curl,,,1,normal,30,8,,,
Day 1 - Back & Biceps,"1 Jul 2025, 19:15","1 Jul 2025, 20:02",,Drag Curl,,,2,normal,30,8,,,
Day 1 - Back & Biceps,"1 Jul 2025, 19:15","1 Jul 2025, 20:02",,Landmine Row,,,0,normal,70,8,,,
Day 1 - Back & Biceps,"1 Jul 2025, 19:15","1 Jul 2025, 20:02",,Landmine Row,,,1,normal,70,9,,,
Day 1 - Back & Biceps,"1 Jul 2025, 19:15","1 Jul 2025, 20:02",,Landmine Row,,,2,normal,70,9,,,
Day 1 - Back & Biceps,"1 Jul 2025, 19:15","1 Jul 2025, 20:02",,Lat Pulldown (Cable),,,0,normal,80,10,,,
Day 1 - Back & Biceps,"1 Jul 2025, 19:15","1 Jul 2025, 20:02",,Lat Pulldown (Cable),,,1,normal,80,10,,,
Day 1 - Back & Biceps,"1 Jul 2025, 19:15","1 Jul 2025, 20:02",,Lat Pulldown (Cable),,,2,normal,90,10,,,
1. Chest Shoulders and Triceps,"26 Jun 2025, 18:24","26 Jun 2025, 19:10",,Bench Press (Barbell),,,0,warmup,40,12,,,
1. Chest Shoulders and Triceps,"26 Jun 2025, 18:24","26 Jun 2025, 19:10",,Bench Press (Barbell),,,1,normal,80,10,,,
1. Chest Shoulders and Triceps,"26 Jun 2025, 18:24","26 Jun 2025, 19:10",,Bench Press (Barbell),,,2,normal,80,10,,,
1. Chest Shoulders and Triceps,"26 Jun 2025, 18:24","26 Jun 2025, 19:10",,Bench Press (Barbell),,,3,normal,90,10,,,
1. Chest Shoulders and Triceps,"26 Jun 2025, 18:24","26 Jun 2025, 19:10",,Chest Press (Machine),,,0,warmup,50,12,,,
1. Chest Shoulders and Triceps,"26 Jun 2025, 18:24","26 Jun 2025, 19:10",,Chest Press (Machine),,,1,normal,110,10,,,
1. Chest Shoulders and Triceps,"26 Jun 2025, 18:24","26 Jun 2025, 19:10",,Chest Press (Machine),,,2,normal,110,10,,,
1. Chest Shoulders and Triceps,"26 Jun 2025, 18:24","26 Jun 2025, 19:10",,Chest Press (Machine),,,3,normal,110,10,,,
1. Chest Shoulders and Triceps,"26 Jun 2025, 18:24","26 Jun 2025, 19:10",,Incline Bench Press (Smith Machine),,,0,warmup,60,10,,,
1. Chest Shoulders and Triceps,"26 Jun 2025, 18:24","26 Jun 2025, 19:10",,Incline Bench Press (Smith Machine),,,1,normal,80,8,,,
1. Chest Shoulders and Triceps,"26 Jun 2025, 18:24","26 Jun 2025, 19:10",,Incline Bench Press (Smith Machine),,,2,normal,80,8,,,
1. Chest Shoulders and Triceps,"26 Jun 2025, 18:24","26 Jun 2025, 19:10",,Incline Bench Press (Smith Machine),,,3,normal,60,8,,,
