Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2023-02-13 17:21:00;Day 2 - Chest & Triceps;Bench Press Burn;1;0.0;kg;;;;;298;;;52m
2023-02-13 17:21:00;Day 2 - Chest & Triceps;Skullcrusher (Barbell);1;40.0;kg;10.0;;;;0;;;52m
2023-02-13 17:21:00;Day 2 - Chest & Triceps;Skullcrusher (Barbell);2;40.0;kg;10.0;;;;0;;;52m
2023-02-13 17:21:00;Day 2 - Chest & Triceps;Skullcrusher (Barbell);3;40.0;kg;10.0;;;;0;;;52m
2023-04-12 17:21:00;Full Body 2;Shoulder Press (Dumbbell);1;28.0;kg;9.0;;;;0;;;31m
2023-04-12 17:21:00;Full Body 2;Shoulder Press (Dumbbell);2;28.0;kg;10.0;;;;0;;;31m
2023-04-12 17:21:00;Full Body 2;Shoulder Press (Dumbbell);3;28.0;kg;10.0;;;;0;;;31m
2023-02-13 17:21:00;Day 2 - Chest & Triceps;Triceps Rope Push down Burn;1;0.0;kg;;;;;309;;;52m
2023-02-10 16:20:00;Day 5 - Shoulders, Traps and Forearms;Seated Overhead Press (Barbell);1;60.0;kg;9.0;;;;0;;;1h 1m
2023-02-10 16:20:00;Day 5 - Shoulders, Traps and Forearms;Seated Overhead Press (Barbell);2;60.0;kg;9.0;;;;0;;;1h 1m
2023-02-10 16:20:00;Day 5 - Shoulders, Traps and Forearms;Seated Overhead Press (Barbell);3;60.0;kg;9.0;;;;0;;;1h 1m
2023-02-10 16:20:00;Day 5 - Shoulders, Traps and Forearms;Seated Overhead Press (Barbell);4;40.0;kg;8.0;;;;0;;;1h 1m
2022-12-15 16:16:00;1. Chest Shoulders and Triceps;Shoulder Press (Dumbbell);1;10.0;kg;8.0;;;;0;;;48m
2022-12-15 16:16:00;1. Chest Shoulders and Triceps;Shoulder Press (Dumbbell);2;20.0;kg;8.0;;;;0;;;48m
2022-12-15 16:16:00;1. Chest Shoulders and Triceps;Shoulder Press (Dumbbell);3;20.0;kg;10.0;;;;0;;;48m
2022-12-15 16:16:00;1. Chest Shoulders and Triceps;Shoulder Press (Dumbbell);4;20.0;kg;10.0;;;;0;;;48m
2026-01-12 16:51:00;Full Body 2;Shrug (Dumbbell);1;44.0;kg;12.0;;;;0;Subir a 24;;51m
2026-01-12 16:51:00;Full Body 2;Shrug (Dumbbell);2;44.0;kg;12.0;;;;0;Subir a 24;;51m
2023-02-10 16:20:00;Day 5 - Shoulders, Traps and Forearms;Overhead Press Machine;1;0.0;kg;;;;;309;;;1h 1m
2023-02-10 16:20:00;Day 5 - Shoulders, Traps and Forearms;Upright Row (Barbell);1;70.0;kg;8.0;;;;0;;;1h 1m
2023-02-10 16:20:00;Day 5 - Shoulders, Traps and Forearms;Upright Row (Barbell);2;70.0;kg;8.0;;;;0;;;1h 1m
2023-02-10 16:20:00;Day 5 - Shoulders, Traps and Forearms;Upright Row (Barbell);3;70.0;kg;8.0;;;;0;;;1h 1m
2023-02-10 16:20:00;Day 5 - Shoulders, Traps and Forearms;Shrug Bar;1;0.0;kg;;;;;310;;;1h 1m
2023-02-10 16:20:00;Day 5 - Shoulders, Traps and Forearms;Seated Palms Up Wrist Curl;1;16.0;kg;14.0;;;;0;;;1h 1m
2023-02-10 16:20:00;Day 5 - Shoulders, Traps and Forearms;Seated Palms Up Wrist Curl;2;16.0;kg;13.0;;;;0;;;1h 1m
2023-02-10 16:20:00;Day 5 - Shoulders, Traps and Forearms;Seated Palms Up Wrist Curl;3;16.0;kg;14.0;;;;0;;;1h 1m
2023-02-10 16:20:00;Day 5 - Shoulders, Traps and Forearms;Barbell Static Hold;1;0.0;kg;;;;;310;;;1h 1m
2023-02-07 16:32:00;Day 1 - Back & Biceps;Deadlift (Barbell);1;170.0;kg;5.0;;;;0;;;1h 1m
2023-02-07 16:32:00;Day 1 - Back & Biceps;Deadlift (Barbell);2;170.0;kg;5.0;;;;0;;;1h 1m
2026-01-12 16:51:00;Full Body 2;Shrug (Dumbbell);3;44.0;kg;12.0;;;;0;Subir a 24;;51m
2026-01-09 11:07:00;Back;Shrug (Dumbbell);1;44.0;kg;12.0;;;;0;;;43m
2026-01-09 11:07:00;Back;Shrug (Dumbbell);2;44.0;kg;12.0;;;;0;;;43m
2023-02-07 16:32:00;Day 1 - Back & Biceps;Lat Pulldown (Cable);1;87.0;kg;10.0;;;;0;;;1h 1m
2023-02-07 16:32:00;Day 1 - Back & Biceps;Lat Pulldown (Cable);2;87.0;kg;10.0;;;;0;;;1h 1m
2023-02-07 16:32:00;Day 1 - Back & Biceps;Lat Pulldown (Cable);3;87.0;kg;10.0;;;;0;;;1h 1m
2023-02-07 16:32:00;Day 1 - Back & Biceps;Bent Over Row (Barbell);1;90.0;kg;8.0;;;;0;;;1h 1m
2023-02-07 16:32:00;Day 1 - Back & Biceps;Bent Over Row (Barbell);2;90.0;kg;8.0;;;;0;;;1h 1m
2023-02-07 16:32:00;Day 1 - Back & Biceps;Bent Over Row (Barbell);3;90.0;kg;8.0;;;;0;;;1h 1m
2023-02-07 16:32:00;Day 1 - Back & Biceps;Seated Cable Row Burn;1;0.0;kg;;;;;302;;;1h 1m
2023-02-07 16:32:00;Day 1 - Back & Biceps;EZ Bar Biceps Curl;1;50.0;kg;9.0;;;;0;;;1h 1m
2023-02-07 16:32:00;Day 1 - Back & Biceps;EZ Bar Biceps Curl;2;50.0;kg;9.0;;;;0;;;1h 1m
2023-02-07 16:32:00;Day 1 - Back & Biceps;EZ Bar Biceps Curl;3;50.0;kg;9.0;;;;0;;;1h 1m
2023-02-07 16:32:00;Day 1 - Back & Biceps;Concentration Curl;1;24.0;kg;10.0;;;;0;;;1h 1m
2023-02-07 16:32:00;Day 1 - Back & Biceps;Concentration Curl;2;24.0;kg;10.0;;;;0;;;1h 1m
2023-02-07 16:32:00;Day 1 - Back & Biceps;Concentration Curl;3;24.0;kg;10.0;;;;0;;;1h 1m
2023-02-07 16:32:00;Day 1 - Back & Biceps;Bicep Curl Dumbell;1;0.0;kg;;;;;311;;;1h 1m
2023-02-07 16:32:00;Day 1 - Back & Biceps;Dead Hang;1;0.0;kg;;;;;43;;;1h 1m
2023-02-06 17:13:00;Day 2 - Chest & Triceps;Bench Press (Barbell);1;110.0;kg;9.0;;;;0;;;53m
2023-02-06 17:13:00;Day 2 - Chest & Triceps;Bench Press (Barbell);2;110.0;kg;9.0;;;;0;;;53m
2023-02-06 17:13:00;Day 2 - Chest & Triceps;Bench Press (Barbell);3;110.0;kg;9.0;;;;0;;;53m
2023-02-06 17:13:00;Day 2 - Chest & Triceps;Bench Press (Barbell);4;40.0;kg;10.0;;;;0;;;53m
2026-01-09 11:07:00;Back;Shrug (Dumbbell);3;44.0;kg;12.0;;;;0;;;43m
2025-12-30 17:23:00;1. Chest Shoulders and Triceps;Shrug (Dumbbell);1;44.0;kg;11.0;;;;0;Subir a 24;;1h 9m
2025-12-30 17:23:00;1. Chest Shoulders and Triceps;Shrug (Dumbbell);2;44.0;kg;12.0;;;;0;Subir a 24;;1h 9m
2023-02-06 17:13:00;Day 2 - Chest & Triceps;Chest Dip;1;0.0;kg;23.0;;;;0;;;53m
2023-02-06 17:13:00;Day 2 - Chest & Triceps;Butterfly (Pec Deck);1;100.0;kg;11.0;;;;0;;;53m
2023-02-06 17:13:00;Day 2 - Chest & Triceps;Butterfly (Pec Deck);2;100.0;kg;8.0;;;;0;;;53m
2023-02-06 17:13:00;Day 2 - Chest & Triceps;Butterfly (Pec Deck);3;80.0;kg;13.0;;;;0;;;53m
2023-02-06 17:13:00;Day 2 - Chest & Triceps;Bench Press Burn;1;0.0;kg;;;;;267;;;53m
2023-02-06 17:13:00;Day 2 - Chest & Triceps;Skullcrusher (Barbell);1;40.0;kg;12.0;;;;0;;;53m
2023-02-06 17:13:00;Day 2 - Chest & Triceps;Skullcrusher (Barbell);2;40.0;kg;8.0;;;;0;;;53m
2023-02-06 17:13:00;Day 2 - Chest & Triceps;Skullcrusher (Barbell);3;40.0;kg;8.0;;;;0;;;53m
2025-12-30 17:23:00;1. Chest Shoulders and Triceps;Shrug (Dumbbell);3;44.0;kg;12.0;;;;0;Subir a 24;;1h 9m
2025-12-17 17:08:00;Back;Shrug (Dumbbell);1;44.0;kg;10.0;;;;0;;;50m
2025-12-17 17:08:00;Back;Shrug (Dumbbell);2;44.0;kg;10.0;;;;0;;;50m
2023-02-06 17:13:00;Day 2 - Chest & Triceps;Triceps Rope Push down Burn;1;0.0;kg;;;;;300;;;53m
2023-02-02 16:41:00;Day 1 - Back & Biceps;Deadlift (Barbell);1;160.0;kg;5.0;;;;0;;;1h 1m
2023-02-02 16:41:00;Day 1 - Back & Biceps;Deadlift (Barbell);2;160.0;kg;5.0;;;;0;;;1h 1m
2025-12-17 17:08:00;Back;Shrug (Dumbbell);3;44.0;kg;10.0;;;;0;;;50m
2025-11-25 17:30:00;Pull;Shrug (Dumbbell);1;40.0;kg;12.0;;;;0;;;50m
2025-11-25 17:30:00;Pull;Shrug (Dumbbell);2;40.0;kg;13.0;;;;0;;;50m
2023-02-02 16:41:00;Day 1 - Back & Biceps;Lat Pulldown (Cable);1;85.0;kg;10.0;;;;0;;;1h 1m
2023-02-02 16:41:00;Day 1 - Back & Biceps;Lat Pulldown (Cable);2;85.0;kg;10.0;;;;0;;;1h 1m
2023-02-02 16:41:00;Day 1 - Back & Biceps;Lat Pulldown (Cable);3;85.0;kg;10.0;;;;0;;;1h 1m
2023-02-02 16:41:00;Day 1 - Back & Biceps;Bent Over Row (Barbell);1;80.0;kg;12.0;;;;0;;;1h 1m
2023-02-02 16:41:00;Day 1 - Back & Biceps;Bent Over Row (Barbell);2;80.0;kg;12.0;;;;0;;;1h 1m
2023-02-02 16:41:00;Day 1 - Back & Biceps;Bent Over Row (Barbell);3;80.0;kg;12.0;;;;0;;;1h 1m
2023-02-02 16:41:00;Day 1 - Back & Biceps;Seated Cable Row Burn;1;0.0;kg;;;;;304;;;1h 1m
2023-02-02 16:41:00;Day 1 - Back & Biceps;EZ Bar Biceps Curl;1;40.0;kg;12.0;;;;0;;;1h 1m
2023-02-02 16:41:00;Day 1 - Back & Biceps;EZ Bar Biceps Curl;2;40.0;kg;12.0;;;;0;;;1h 1m
2023-02-02 16:41:00;Day 1 - Back & Biceps;EZ Bar Biceps Curl;3;40.0;kg;12.0;;;;0;;;1h 1m
2023-02-02 16:41:00;Day 1 - Back & Biceps;Concentration Curl;1;20.0;kg;12.0;;;;0;Quemadisimo;;1h 1m
2023-02-02 16:41:00;Day 1 - Back & Biceps;Concentration Curl;2;20.0;kg;12.0;;;;0;Quemadisimo;;1h 1m
2023-02-02 16:41:00;Day 1 - Back & Biceps;Concentration Curl;3;20.0;kg;12.0;;;;0;Quemadisimo;;1h 1m
2023-02-02 16:41:00;Day 1 - Back & Biceps;Bicep Curl Dumbell;1;0.0;kg;;;;;310;;;1h 1m
2023-02-02 16:41:00;Day 1 - Back & Biceps;Dead Hang;1;0.0;kg;;;;;25;;;1h 1m
2023-02-02 16:41:00;Day 1 - Back & Biceps;Dead Hang;2;0.0;kg;;;;;20;;;1h 1m
2023-02-01 17:21:00;Day 4 - Quads, Hamstrings and Calves;Squat (Barbell);1;120.0;kg;6.0;;;;0;;;1h 4m
2023-02-01 17:21:00;Day 4 - Quads, Hamstrings and Calves;Squat (Barbell);2;120.0;kg;6.0;;;;0;;;1h 4m
2023-02-01 17:21:00;Day 4 - Quads, Hamstrings and Calves;Squat (Barbell);3;2.0;kg;8.0;;;;0;;;1h 4m
2023-02-01 17:21:00;Day 4 - Quads, Hamstrings and Calves;Leg Press Horizontal (Machine);1;220.0;kg;10.0;;;;0;;;1h 4m
2023-02-01 17:21:00;Day 4 - Quads, Hamstrings and Calves;Leg Press Horizontal (Machine);2;220.0;kg;10.0;;;;0;;;1h 4m
2023-02-01 17:21:00;Day 4 - Quads, Hamstrings and Calves;Leg Press Horizontal (Machine);3;220.0;kg;10.0;;;;0;;;1h 4m
2025-11-25 17:30:00;Pull;Shrug (Dumbbell);3;40.0;kg;12.0;;;;0;;;50m
2025-11-25 17:30:00;Pull;Shrug (Dumbbell);4;40.0;kg;12.0;;;;0;;;50m
2025-11-13 16:36:00;Pull;Shrug (Dumbbell);1;40.0;kg;10.0;;;;0;;;53m
2023-02-01 17:21:00;Day 4 - Quads, Hamstrings and Calves;Leg Extension Burn;1;0.0;kg;;;;;300;;;1h 4m
2023-02-01 17:21:00;Day 4 - Quads, Hamstrings and Calves;Straight Leg Deadlift;1;60.0;kg;10.0;;;;0;;;1h 4m
2023-02-01 17:21:00;Day 4 - Quads, Hamstrings and Calves;Straight Leg Deadlift;2;60.0;kg;10.0;;;;0;;;1h 4m
2023-02-01 17:21:00;Day 4 - Quads, Hamstrings and Calves;Straight Leg Deadlift;3;60.0;kg;10.0;;;;0;;;1h 4m
2023-02-01 17:21:00;Day 4 - Quads, Hamstrings and Calves;Lying Leg Curl Burn;1;0.0;kg;;;;;305;;;1h 4m
2023-02-01 17:21:00;Day 4 - Quads, Hamstrings and Calves;Single Leg Standing Calf Raise;1;0.0;kg;30.0;;;;0;;;1h 4m
2023-01-31 16:22:00;Day 5 - Shoulders, Traps and Forearms;Seated Overhead Press (Barbell);1;60.0;kg;8.0;;;;0;Sentado en barra pecho;;49m
2023-01-31 16:22:00;Day 5 - Shoulders, Traps and Forearms;Seated Overhead Press (Barbell);2;60.0;kg;8.0;;;;0;Sentado en barra pecho;;49m
2023-01-31 16:22:00;Day 5 - Shoulders, Traps and Forearms;Seated Overhead Press (Barbell);3;60.0;kg;8.0;;;;0;Sentado en barra pecho;;49m
2025-11-13 16:36:00;Pull;Shrug (Dumbbell);2;40.0;kg;11.0;;;;0;;;53m
2025-11-13 16:36:00;Pull;Shrug (Dumbbell);3;40.0;kg;11.0;;;;0;;;53m
2025-11-07 10:55:00;Pull;Shrug (Dumbbell);1;40.0;kg;10.0;;;;0;;;55m
2025-11-07 10:55:00;Pull;Shrug (Dumbbell);2;40.0;kg;10.0;;;;0;;;55m
2025-11-07 10:55:00;Pull;Shrug (Dumbbell);3;40.0;kg;10.0;;;;0;;;55m
2025-11-07 10:55:00;Pull;Shrug (Dumbbell);4;40.0;kg;10.0;;;;0;;;55m
2023-01-31 16:22:00;Day 5 - Shoulders, Traps and Forearms;Overhead Press Machine;1;0.0;kg;;;;;305;;;49m
2023-01-31 16:22:00;Day 5 - Shoulders, Traps and Forearms;Upright Row (Barbell);1;60.0;kg;12.0;;;;0;;;49m
2023-01-31 16:22:00;Day 5 - Shoulders, Traps and Forearms;Upright Row (Barbell);2;60.0;kg;12.0;;;;0;;;49m
2023-01-31 16:22:00;Day 5 - Shoulders, Traps and Forearms;Upright Row (Barbell);3;60.0;kg;12.0;;;;0;;;49m
2023-01-31 16:22:00;Day 5 - Shoulders, Traps and Forearms;Shrug Bar;1;0.0;kg;;;;;309;;;49m
2023-01-31 16:22:00;Day 5 - Shoulders, Traps and Forearms;Seated Palms Up Wrist Curl;1;16.0;kg;12.0;;;;0;;;49m
2023-01-31 16:22:00;Day 5 - Shoulders, Traps and Forearms;Seated Palms Up Wrist Curl;2;16.0;kg;12.0;;;;0;;;49m
2023-01-31 16:22:00;Day 5 - Shoulders, Traps and Forearms;Seated Palms Up Wrist Curl;3;16.0;kg;13.0;;;;0;;;49m
2023-01-31 16:22:00;Day 5 - Shoulders, Traps and Forearms;Barbell Static Hold;1;0.0;kg;;;;;306;;;49m
2023-01-30 17:06:00;Day 2 - Chest & Triceps;Bench Press (Barbell);1;110.0;kg;8.0;;;;0;;;51m
2023-01-30 17:06:00;Day 2 - Chest & Triceps;Bench Press (Barbell);2;110.0;kg;8.0;;;;0;;;51m
2023-01-30 17:06:00;Day 2 - Chest & Triceps;Bench Press (Barbell);3;110.0;kg;8.0;;;;0;;;51m
2023-01-30 17:06:00;Day 2 - Chest & Triceps;Bench Press (Barbell);4;40.0;kg;10.0;;;;0;;;51m
2025-10-31 11:16:00;Pull;Shrug (Dumbbell);1;36.0;kg;15.0;;;;0;Subir a 20;;52m
2025-10-31 11:16:00;Pull;Shrug (Dumbbell);2;36.0;kg;14.0;;;;0;Subir a 20;;52m
2025-10-31 11:16:00;Pull;Shrug (Dumbbell);3;36.0;kg;12.0;;;;0;Subir a 20;;52m
2023-01-30 17:06:00;Day 2 - Chest & Triceps;Chest Dip;1;0.0;kg;9.0;;;;0;;;51m
2023-01-30 17:06:00;Day 2 - Chest & Triceps;Chest Dip;2;0.0;kg;8.0;;;;0;;;51m
2023-01-30 17:06:00;Day 2 - Chest & Triceps;Chest Dip;3;0.0;kg;8.0;;;;0;;;51m
2023-01-30 17:06:00;Day 2 - Chest & Triceps;Butterfly (Pec Deck);1;80.0;kg;17.0;;;;0;;;51m
2023-01-30 17:06:00;Day 2 - Chest & Triceps;Butterfly (Pec Deck);2;80.0;kg;15.0;;;;0;;;51m
2023-01-30 17:06:00;Day 2 - Chest & Triceps;Butterfly (Pec Deck);3;80.0;kg;15.0;;;;0;;;51m
2025-10-31 11:16:00;Pull;Shrug (Dumbbell);4;40.0;kg;10.0;;;;0;Subir a 20;;52m
2023-01-30 17:06:00;Day 2 - Chest & Triceps;Skullcrusher (Barbell);1;30.0;kg;12.0;;;;0;8-12..saltar a la siguiente;;51m
2023-01-30 17:06:00;Day 2 - Chest & Triceps;Skullcrusher (Barbell);2;30.0;kg;12.0;;;;0;8-12..saltar a la siguiente;;51m
2023-01-30 17:06:00;Day 2 - Chest & Triceps;Skullcrusher (Barbell);3;30.0;kg;14.0;;;;0;8-12..saltar a la siguiente;;51m
2025-10-23 10:43:00;Pull;Shrug (Dumbbell);1;36.0;kg;12.0;;;;0;;;1h 0m
2025-10-23 10:43:00;Pull;Shrug (Dumbbell);2;36.0;kg;12.0;;;;0;;;1h 0m
2025-10-23 10:43:00;Pull;Shrug (Dumbbell);3;36.0;kg;12.0;;;;0;;;1h 0m
2023-01-30 17:06:00;Day 2 - Chest & Triceps;Triceps Kickback;1;8.0;kg;10.0;;;;0;;;51m
2023-01-30 17:06:00;Day 2 - Chest & Triceps;Triceps Kickback;2;8.0;kg;10.0;;;;0;;;51m
2023-01-30 17:06:00;Day 2 - Chest & Triceps;Triceps Kickback;3;8.0;kg;10.0;;;;0;;;51m
2023-01-27 15:28:00;Day 1 - Back & Biceps;Deadlift (Barbell);1;150.0;kg;6.0;;;;0;;;49m
2023-01-27 15:28:00;Day 1 - Back & Biceps;Deadlift (Barbell);2;150.0;kg;7.0;;;;0;;;49m
2025-10-23 10:43:00;Pull;Shrug (Dumbbell);4;36.0;kg;12.0;;;;0;;;1h 0m
2025-09-12 16:27:00;Full Body 2;Shrug (Dumbbell);1;40.0;kg;10.0;;;;0;;;47m
2025-09-12 16:27:00;Full Body 2;Shrug (Dumbbell);2;40.0;kg;12.0;;;;0;;;47m
2023-01-27 15:28:00;Day 1 - Back & Biceps;Lat Pulldown (Cable);1;80.0;kg;12.0;;;;0;;;49m
2023-01-27 15:28:00;Day 1 - Back & Biceps;Lat Pulldown (Cable);2;80.0;kg;12.0;;;;0;;;49m
2023-01-27 15:28:00;Day 1 - Back & Biceps;Lat Pulldown (Cable);3;80.0;kg;12.0;;;;0;;;49m
2023-01-27 15:28:00;Day 1 - Back & Biceps;Bent Over Row (Barbell);1;80.0;kg;11.0;;;;0;;;49m
2023-01-27 15:28:00;Day 1 - Back & Biceps;Bent Over Row (Barbell);2;80.0;kg;11.0;;;;0;;;49m
2023-01-27 15:28:00;Day 1 - Back & Biceps;Bent Over Row (Barbell);3;80.0;kg;11.0;;;;0;;;49m
2023-01-27 15:28:00;Day 1 - Back & Biceps;Seated Cable Row Burn;1;0.0;kg;;;;;302;;;49m
2023-01-27 15:28:00;Day 1 - Back & Biceps;EZ Bar Biceps Curl;1;40.0;kg;12.0;;;;0;;;49m
2023-01-27 15:28:00;Day 1 - Back & Biceps;EZ Bar Biceps Curl;2;40.0;kg;10.0;;;;0;;;49m
2023-01-27 15:28:00;Day 1 - Back & Biceps;EZ Bar Biceps Curl;3;40.0;kg;12.0;;;;0;;;49m
2023-01-27 15:28:00;Day 1 - Back & Biceps;Concentration Curl;1;20.0;kg;11.0;;;;0;;;49m
2023-01-27 15:28:00;Day 1 - Back & Biceps;Concentration Curl;2;20.0;kg;11.0;;;;0;;;49m
2023-01-27 15:28:00;Day 1 - Back & Biceps;Concentration Curl;3;20.0;kg;11.0;;;;0;;;49m
2023-01-27 15:28:00;Day 1 - Back & Biceps;Bicep Curl Dumbell;1;0.0;kg;;;;;385;;;49m
2023-01-26 16:23:00;Day 2 - Chest & Triceps;Bench Press (Barbell);1;80.0;kg;10.0;;;;0;Con barra intento;;56m
2023-01-26 16:23:00;Day 2 - Chest & Triceps;Bench Press (Barbell);2;100.0;kg;10.0;;;;0;Con barra intento;;56m
2023-01-26 16:23:00;Day 2 - Chest & Triceps;Bench Press (Barbell);3;110.0;kg;7.0;;;;0;Con barra intento;;56m
2023-01-26 16:23:00;Day 2 - Chest & Triceps;Bench Press (Barbell);4;40.0;kg;10.0;;;;0;Con barra intento;;56m
2025-09-12 16:27:00;Full Body 2;Shrug (Dumbbell);3;40.0;kg;12.0;;;;0;;;47m
2025-09-03 18:02:00;Pull;Shrug (Dumbbell);1;36.0;kg;10.0;;;;0;;;53m
2025-09-03 18:02:00;Pull;Shrug (Dumbbell);2;36.0;kg;12.0;;;;0;;;53m
2023-01-26 16:23:00;Day 2 - Chest & Triceps;Dumbell Chest Burn;1;0.0;kg;;;;;307;;;56m
2023-01-26 16:23:00;Day 2 - Chest & Triceps;Butterfly (Pec Deck);1;80.0;kg;14.0;;;;0;;;56m
2023-01-26 16:23:00;Day 2 - Chest & Triceps;Butterfly (Pec Deck);2;80.0;kg;15.0;;;;0;;;56m
2023-01-26 16:23:00;Day 2 - Chest & Triceps;Butterfly (Pec Deck);3;80.0;kg;14.0;;;;0;;;56m
2023-01-26 16:23:00;Day 2 - Chest & Triceps;Push Up - Close Grip;1;0.0;kg;10.0;;;;0;;;56m
2023-01-26 16:23:00;Day 2 - Chest & Triceps;Push Up - Close Grip;2;0.0;kg;10.0;;;;0;;;56m
2023-01-26 16:23:00;Day 2 - Chest & Triceps;Push Up - Close Grip;3;0.0;kg;12.0;;;;0;;;56m
2023-01-26 16:23:00;Day 2 - Chest & Triceps;Skullcrusher (Barbell);1;30.0;kg;12.0;;;;0;;;56m
2023-01-26 16:23:00;Day 2 - Chest & Triceps;Skullcrusher (Barbell);2;30.0;kg;12.0;;;;0;;;56m
2023-01-26 16:23:00;Day 2 - Chest & Triceps;Skullcrusher (Barbell);3;30.0;kg;12.0;;;;0;;;56m
2025-09-03 18:02:00;Pull;Shrug (Dumbbell);3;36.0;kg;12.0;;;;0;;;53m
2025-09-03 18:02:00;Pull;Shrug (Dumbbell);4;36.0;kg;12.0;;;;0;;;53m
2025-08-28 17:16:00;Pull;Shrug (Dumbbell);1;36.0;kg;10.0;;;;0;;;1h 0m
2023-01-26 16:23:00;Day 2 - Chest & Triceps;Triceps Rope Push down Burn;1;0.0;kg;;;;;300;Con 20 ya quemado;;56m
2023-01-25 16:37:00;Day 5 - Shoulders, Traps and Forearms;Seated Overhead Press (Barbell);1;60.0;kg;7.0;;;;0;Parado;;55m
2023-01-25 16:37:00;Day 5 - Shoulders, Traps and Forearms;Seated Overhead Press (Barbell);2;60.0;kg;7.0;;;;0;Parado;;55m
2023-01-25 16:37:00;Day 5 - Shoulders, Traps and Forearms;Seated Overhead Press (Barbell);3;60.0;kg;7.0;;;;0;Parado;;55m
2023-01-25 16:37:00;Day 5 - Shoulders, Traps and Forearms;Seated Overhead Press (Barbell);4;40.0;kg;10.0;;;;0;Parado;;55m
2025-08-28 17:16:00;Pull;Shrug (Dumbbell);2;36.0;kg;12.0;;;;0;;;1h 0m
2025-08-28 17:16:00;Pull;Shrug (Dumbbell);3;36.0;kg;12.0;;;;0;;;1h 0m
2025-08-28 17:16:00;Pull;Shrug (Dumbbell);4;36.0;kg;12.0;;;;0;;;1h 0m
2025-08-20 18:07:00;Pull;Shrug (Dumbbell);1;40.0;kg;10.0;;;;0;;;36m
2025-08-20 18:07:00;Pull;Shrug (Dumbbell);2;36.0;kg;10.0;;;;0;;;36m
2025-08-20 18:07:00;Pull;Shrug (Dumbbell);3;32.0;kg;12.0;;;;0;;;36m
2023-01-25 16:37:00;Day 5 - Shoulders, Traps and Forearms;Overhead Press Machine;1;0.0;kg;;;;;305;Burn;;55m
2023-01-25 16:37:00;Day 5 - Shoulders, Traps and Forearms;Upright Row (Barbell);1;60.0;kg;11.0;;;;0;;;55m
2023-01-25 16:37:00;Day 5 - Shoulders, Traps and Forearms;Upright Row (Barbell);2;60.0;kg;11.0;;;;0;;;55m
2023-01-25 16:37:00;Day 5 - Shoulders, Traps and Forearms;Upright Row (Barbell);3;60.0;kg;11.0;;;;0;;;55m
2023-01-25 16:37:00;Day 5 - Shoulders, Traps and Forearms;Shrug Bar;1;0.0;kg;;;;;304;;;55m
2023-01-25 16:37:00;Day 5 - Shoulders, Traps and Forearms;Seated Palms Up Wrist Curl;1;14.0;kg;15.0;;;;0;Cambiar por barra;;55m
2023-01-25 16:37:00;Day 5 - Shoulders, Traps and Forearms;Seated Palms Up Wrist Curl;2;14.0;kg;15.0;;;;0;Cambiar por barra;;55m
2023-01-25 16:37:00;Day 5 - Shoulders, Traps and Forearms;Seated Palms Up Wrist Curl;3;14.0;kg;15.0;;;;0;Cambiar por barra;;55m
2023-01-25 16:37:00;Day 5 - Shoulders, Traps and Forearms;Barbell Static Hold;1;0.0;kg;;;;;317;;;55m
2023-01-20 17:36:00;Day 5 - Shoulders, Traps and Forearms;Seated Overhead Press (Barbell);1;100.0;kg;10.0;;;;0;En máquina;;46m
2023-01-20 17:36:00;Day 5 - Shoulders, Traps and Forearms;Seated Overhead Press (Barbell);2;100.0;kg;10.0;;;;0;En máquina;;46m
2023-01-20 17:36:00;Day 5 - Shoulders, Traps and Forearms;Seated Overhead Press (Barbell);3;100.0;kg;7.0;;;;0;En máquina;;46m
2023-01-20 17:36:00;Day 5 - Shoulders, Traps and Forearms;Seated Overhead Press (Barbell);4;40.0;kg;10.0;;;;0;En máquina;;46m
2025-06-23 19:16:00;Day 5 - Shoulders, Traps and Forearms;Shrug (Dumbbell);1;32.0;kg;12.0;;;;0;;;38m
2025-06-23 19:16:00;Day 5 - Shoulders, Traps and Forearms;Shrug (Dumbbell);2;32.0;kg;12.0;;;;0;;;38m
2025-06-23 19:16:00;Day 5 - Shoulders, Traps and Forearms;Shrug (Dumbbell);3;32.0;kg;12.0;;;;0;;;38m
2024-05-05 09:15:00;Home 1;Shrug (Dumbbell);1;18.0;kg;15.0;;;;0;;;31m
2024-05-05 09:15:00;Home 1;Shrug (Dumbbell);2;18.0;kg;15.0;;;;0;;;31m
2024-05-05 09:15:00;Home 1;Shrug (Dumbbell);3;18.0;kg;15.0;;;;0;;;31m
2023-01-20 17:36:00;Day 5 - Shoulders, Traps and Forearms;Overhead Press (Smith Machine);1;40.0;kg;16.0;;;;0;;;46m
2023-01-20 17:36:00;Day 5 - Shoulders, Traps and Forearms;Upright Row (Barbell);1;60.0;kg;10.0;;;;0;;;46m
2023-01-20 17:36:00;Day 5 - Shoulders, Traps and Forearms;Upright Row (Barbell);2;60.0;kg;10.0;;;;0;;;46m
2023-01-20 17:36:00;Day 5 - Shoulders, Traps and Forearms;Upright Row (Barbell);3;60.0;kg;10.0;;;;0;;;46m
2023-01-20 17:36:00;Day 5 - Shoulders, Traps and Forearms;Shrug (Barbell);1;60.0;kg;8.0;;;;0;;;46m
